Site,DateTime,StageHt,Flow,Temp,EC25,Turb,Precip
Tischer2020,06/20/2020 01:50:00,0.183,0.29,15.69,558,,
Tischer2020,06/20/2020 02:05:00,0.183,0.29,15.65,558,,
Tischer2020,06/20/2020 02:20:00,0.183,0.29,15.58,560,,
Tischer2020,06/20/2020 02:35:00,0.183,0.29,15.52,561,,
Tischer2020,06/20/2020 02:50:00,0.183,0.29,15.46,562,,
Tischer2020,06/20/2020 03:05:00,0.183,0.29,15.40,562,,
Tischer2020,06/20/2020 03:20:00,0.183,0.29,15.34,562,,
Tischer2020,06/20/2020 03:35:00,0.183,0.29,15.28,562,,
Tischer2020,06/20/2020 03:50:00,0.183,0.29,15.22,561,,
Tischer2020,06/20/2020 04:05:00,0.183,0.29,15.16,562,,
Tischer2020,06/20/2020 04:20:00,0.183,0.29,15.09,561,,
Tischer2020,06/20/2020 04:35:00,0.183,0.29,15.05,561,,
Tischer2020,06/20/2020 04:50:00,0.183,0.29,14.98,561,,
Tischer2020,06/20/2020 05:05:00,0.183,0.29,14.90,561,,
Tischer2020,06/20/2020 05:20:00,0.183,0.29,14.83,561,,
Tischer2020,06/20/2020 05:35:00,0.183,0.29,14.78,559,,
Tischer2020,06/20/2020 05:50:00,0.183,0.29,14.70,559,,
Tischer2020,06/20/2020 06:05:00,0.183,0.29,14.64,559,,
Tischer2020,06/20/2020 06:20:00,0.183,0.29,14.59,559,,
Tischer2020,06/20/2020 06:35:00,0.183,0.29,14.51,558,,
Tischer2020,06/20/2020 06:50:00,0.183,0.29,14.46,557,,
Tischer2020,06/20/2020 07:05:00,0.183,0.29,14.42,557,,
Tischer2020,06/20/2020 07:20:00,0.183,0.29,14.37,558,,
Tischer2020,06/20/2020 07:35:00,0.183,0.29,14.32,558,,
Tischer2020,06/20/2020 07:50:00,0.183,0.29,14.28,558,,
Tischer2020,06/20/2020 08:05:00,0.183,0.29,14.25,557,,
Tischer2020,06/20/2020 08:20:00,0.183,0.29,14.25,559,,
Tischer2020,06/20/2020 08:35:00,0.183,0.29,14.23,559,,
Tischer2020,06/20/2020 08:50:00,0.183,0.29,14.24,559,,
Tischer2020,06/20/2020 09:05:00,0.183,0.29,14.24,559,,
Tischer2020,06/20/2020 09:20:00,0.183,0.29,14.21,560,,
Tischer2020,06/20/2020 09:35:00,0.183,0.29,14.23,559,,
Tischer2020,06/20/2020 09:50:00,0.183,0.29,14.28,560,,
Tischer2020,06/20/2020 10:05:00,0.183,0.29,14.33,559,,
Tischer2020,06/20/2020 10:20:00,0.183,0.29,14.37,559,,
Tischer2020,06/20/2020 10:35:00,0.183,0.29,14.41,559,,
Tischer2020,06/20/2020 10:50:00,0.183,0.29,14.46,560,,
Tischer2020,06/20/2020 11:05:00,0.183,0.29,14.51,560,,
Tischer2020,06/20/2020 11:20:00,0.183,0.29,14.59,559,,
Tischer2020,06/20/2020 11:35:00,0.183,0.29,14.64,559,,
Tischer2020,06/20/2020 11:50:00,0.183,0.29,14.68,559,,
Tischer2020,06/20/2020 12:05:00,0.183,0.29,14.75,560,,
Tischer2020,06/20/2020 12:20:00,0.183,0.29,14.82,559,,
Tischer2020,06/20/2020 12:35:00,0.183,0.29,14.90,560,,
Tischer2020,06/20/2020 12:50:00,0.183,0.29,14.95,561,,
Tischer2020,06/20/2020 13:05:00,0.183,0.29,14.97,560,,
Tischer2020,06/20/2020 13:20:00,0.183,0.29,15.01,560,,
Tischer2020,06/20/2020 13:35:00,0.183,0.29,15.08,560,,
Tischer2020,06/20/2020 13:50:00,0.183,0.29,15.17,561,,
Tischer2020,06/20/2020 14:05:00,0.183,0.29,15.20,562,,
Tischer2020,06/20/2020 14:20:00,0.183,0.29,15.25,561,,
Tischer2020,06/20/2020 14:35:00,0.183,0.29,15.27,562,,
Tischer2020,06/20/2020 14:50:00,0.183,0.29,15.28,562,,
Tischer2020,06/20/2020 15:05:00,0.183,0.29,15.29,562,,
Tischer2020,06/20/2020 15:20:00,0.183,0.29,15.29,563,,
Tischer2020,06/20/2020 15:35:00,0.183,0.29,15.29,563,,
Tischer2020,06/20/2020 15:50:00,0.183,0.29,15.30,563,,
Tischer2020,06/20/2020 16:05:00,0.183,0.29,15.32,561,,
Tischer2020,06/20/2020 16:20:00,0.183,0.29,15.32,561,,
Tischer2020,06/20/2020 16:35:00,0.183,0.29,15.29,561,,
Tischer2020,06/20/2020 16:50:00,0.183,0.29,15.25,560,,
Tischer2020,06/20/2020 17:05:00,0.183,0.29,15.21,560,,
Tischer2020,06/20/2020 17:20:00,0.183,0.29,15.16,561,,
Tischer2020,06/20/2020 17:35:00,0.183,0.29,15.11,559,,
Tischer2020,06/20/2020 17:50:00,0.183,0.29,15.08,558,,
Tischer2020,06/20/2020 18:05:00,0.183,0.29,15.04,559,,
Tischer2020,06/20/2020 18:20:00,0.183,0.29,14.99,559,,
Tischer2020,06/20/2020 18:35:00,0.183,0.29,14.95,561,,
Tischer2020,06/20/2020 18:50:00,0.183,0.29,14.92,563,,
Tischer2020,06/20/2020 19:05:00,0.183,0.29,14.87,568,,
Tischer2020,06/20/2020 19:20:00,0.183,0.29,14.81,581,,
Tischer2020,06/20/2020 19:35:00,0.183,0.29,14.75,597,,
Tischer2020,06/20/2020 19:50:00,0.183,0.29,14.70,617,,
Tischer2020,06/20/2020 20:05:00,0.183,0.29,14.66,628,,
Tischer2020,06/20/2020 20:20:00,0.213,0.39,14.61,657,,
Tischer2020,06/20/2020 20:35:00,0.213,0.39,14.57,654,,
Tischer2020,06/20/2020 20:50:00,0.213,0.39,14.52,666,,
Tischer2020,06/20/2020 21:05:00,0.213,0.39,14.43,665,,
Tischer2020,06/20/2020 21:20:00,0.213,0.39,14.37,658,,
Tischer2020,06/20/2020 21:35:00,0.183,0.29,14.31,649,,
Tischer2020,06/20/2020 21:50:00,0.183,0.29,14.23,640,,
Tischer2020,06/20/2020 22:05:00,0.183,0.29,14.15,630,,
Tischer2020,06/20/2020 22:20:00,0.183,0.29,14.10,621,,
Tischer2020,06/20/2020 22:35:00,0.183,0.29,14.01,614,,
Tischer2020,06/20/2020 22:50:00,0.183,0.29,13.93,606,,
Tischer2020,06/20/2020 23:05:00,0.183,0.29,13.84,600,,
Tischer2020,06/20/2020 23:20:00,0.183,0.29,13.77,595,,
Tischer2020,06/20/2020 23:35:00,0.183,0.29,13.68,591,,
Tischer2020,06/20/2020 23:50:00,0.183,0.29,13.59,587,,
Tischer2020,06/21/2020 00:05:00,0.183,0.29,13.50,583,,
Tischer2020,06/21/2020 00:20:00,0.183,0.29,13.43,581,,
Tischer2020,06/21/2020 00:35:00,0.183,0.29,13.36,579,,
Tischer2020,06/21/2020 00:50:00,0.183,0.29,13.30,577,,
Tischer2020,06/21/2020 01:05:00,0.183,0.29,13.20,576,,
Tischer2020,06/21/2020 01:20:00,0.183,0.29,13.11,574,,
Tischer2020,06/21/2020 01:35:00,0.183,0.29,13.04,573,,
Tischer2020,06/21/2020 01:50:00,0.183,0.29,12.95,572,,
Tischer2020,06/21/2020 02:05:00,0.183,0.29,12.88,571,,
Tischer2020,06/21/2020 02:20:00,0.183,0.29,12.82,570,,
Tischer2020,06/21/2020 02:35:00,0.183,0.29,12.76,570,,
Tischer2020,06/21/2020 02:50:00,0.183,0.29,12.70,570,,
Tischer2020,06/21/2020 03:05:00,0.183,0.29,12.63,569,,
Tischer2020,06/21/2020 03:20:00,0.183,0.29,12.59,569,,
Tischer2020,06/21/2020 03:35:00,0.183,0.29,12.55,568,,
Tischer2020,06/21/2020 03:50:00,0.183,0.29,12.49,568,,
Tischer2020,06/21/2020 04:05:00,0.183,0.29,12.46,568,,
Tischer2020,06/21/2020 04:20:00,0.183,0.29,12.42,567,,
Tischer2020,06/21/2020 04:35:00,0.183,0.29,12.36,567,,
Tischer2020,06/21/2020 04:50:00,0.183,0.29,12.34,566,,
Tischer2020,06/21/2020 05:05:00,0.183,0.29,12.28,567,,
Tischer2020,06/21/2020 05:20:00,0.183,0.29,12.27,566,,
Tischer2020,06/21/2020 05:35:00,0.183,0.29,12.24,566,,
Tischer2020,06/21/2020 05:50:00,0.183,0.29,12.22,567,,
Tischer2020,06/21/2020 06:05:00,0.183,0.29,12.19,566,,
Tischer2020,06/21/2020 06:20:00,0.183,0.29,12.18,567,,
Tischer2020,06/21/2020 06:35:00,0.183,0.29,12.16,565,,
Tischer2020,06/21/2020 06:50:00,0.183,0.29,12.13,567,,
Tischer2020,06/21/2020 07:05:00,0.183,0.29,12.14,567,,
Tischer2020,06/21/2020 07:20:00,0.183,0.29,12.16,567,,
Tischer2020,06/21/2020 07:35:00,0.183,0.29,12.17,566,,
Tischer2020,06/21/2020 07:50:00,0.183,0.29,12.16,567,,
Tischer2020,06/21/2020 08:05:00,0.183,0.29,12.16,567,,
Tischer2020,06/21/2020 08:20:00,0.183,0.29,12.18,566,,
Tischer2020,06/21/2020 08:35:00,0.183,0.29,12.21,566,,
Tischer2020,06/21/2020 08:50:00,0.183,0.29,12.23,566,,
Tischer2020,06/21/2020 09:05:00,0.183,0.29,12.27,566,,
Tischer2020,06/21/2020 09:20:00,0.183,0.29,12.32,566,,
Tischer2020,06/21/2020 09:35:00,0.183,0.29,12.38,566,,
Tischer2020,06/21/2020 09:50:00,0.183,0.29,12.47,565,,
Tischer2020,06/21/2020 10:05:00,0.183,0.29,12.57,565,,
Tischer2020,06/21/2020 10:20:00,0.183,0.29,12.65,565,,
Tischer2020,06/21/2020 10:35:00,0.183,0.29,12.71,564,,
Tischer2020,06/21/2020 10:50:00,0.183,0.29,12.81,565,,
Tischer2020,06/21/2020 11:05:00,0.183,0.29,12.95,566,,
Tischer2020,06/21/2020 11:20:00,0.183,0.29,13.12,565,,
Tischer2020,06/21/2020 11:35:00,0.183,0.29,13.27,566,,
Tischer2020,06/21/2020 11:50:00,0.183,0.29,13.38,565,,
Tischer2020,06/21/2020 12:05:00,0.152,0.19,13.51,547,,
Tischer2020,06/21/2020 12:20:00,0.152,0.19,13.67,548,,
Tischer2020,06/21/2020 12:35:00,0.152,0.19,13.90,550,,
Tischer2020,06/21/2020 12:50:00,0.183,0.29,14.06,551,,
Tischer2020,06/21/2020 13:05:00,0.152,0.19,14.21,549,,
Tischer2020,06/21/2020 13:20:00,0.152,0.19,14.35,547,,
Tischer2020,06/21/2020 13:35:00,0.152,0.19,14.42,549,,
Tischer2020,06/21/2020 13:50:00,0.152,0.19,14.49,550,,
Tischer2020,06/21/2020 14:05:00,0.183,0.29,14.58,550,,
Tischer2020,06/21/2020 14:20:00,0.152,0.19,14.70,549,,
Tischer2020,06/21/2020 14:35:00,0.183,0.29,14.84,550,,
Tischer2020,06/21/2020 14:50:00,0.183,0.29,14.95,550,,
Tischer2020,06/21/2020 15:05:00,0.183,0.29,15.01,551,,
Tischer2020,06/21/2020 15:20:00,0.152,0.19,15.20,550,,
Tischer2020,06/21/2020 15:35:00,0.183,0.29,15.36,550,,
Tischer2020,06/21/2020 15:50:00,0.152,0.19,15.52,549,,
Tischer2020,06/21/2020 16:05:00,0.152,0.19,15.52,549,,
Tischer2020,06/21/2020 16:20:00,0.152,0.19,15.59,548,,
Tischer2020,06/21/2020 16:35:00,0.152,0.19,15.61,549,,
Tischer2020,06/21/2020 16:50:00,0.152,0.19,15.58,550,,
Tischer2020,06/21/2020 17:05:00,0.152,0.19,15.56,548,,
Tischer2020,06/21/2020 17:20:00,0.152,0.19,15.54,548,,
Tischer2020,06/21/2020 17:35:00,0.152,0.19,15.55,548,,
Tischer2020,06/21/2020 17:50:00,0.152,0.19,15.60,549,,
Tischer2020,06/21/2020 18:05:00,0.152,0.19,15.67,548,,
Tischer2020,06/21/2020 18:20:00,0.152,0.19,15.68,548,,
Tischer2020,06/21/2020 18:35:00,0.152,0.19,15.66,547,,
Tischer2020,06/21/2020 18:50:00,0.152,0.19,15.63,547,,
Tischer2020,06/21/2020 19:05:00,0.152,0.19,15.57,547,,
Tischer2020,06/21/2020 19:20:00,0.152,0.19,15.52,546,,
Tischer2020,06/21/2020 19:35:00,0.152,0.19,15.47,547,,
Tischer2020,06/21/2020 19:50:00,0.152,0.19,15.42,547,,
Tischer2020,06/21/2020 20:05:00,0.152,0.19,15.36,547,,
Tischer2020,06/21/2020 20:20:00,0.152,0.19,15.30,547,,
Tischer2020,06/21/2020 20:35:00,0.152,0.19,15.24,547,,
Tischer2020,06/21/2020 20:50:00,0.152,0.19,15.20,547,,
Tischer2020,06/21/2020 21:05:00,0.152,0.19,15.15,548,,
Tischer2020,06/21/2020 21:20:00,0.152,0.19,15.10,547,,
Tischer2020,06/21/2020 21:35:00,0.152,0.19,15.04,548,,
Tischer2020,06/21/2020 21:50:00,0.152,0.19,14.97,548,,
Tischer2020,06/21/2020 22:05:00,0.152,0.19,14.91,548,,
Tischer2020,06/21/2020 22:20:00,0.152,0.19,14.84,548,,
Tischer2020,06/21/2020 22:35:00,0.152,0.19,14.77,547,,
Tischer2020,06/21/2020 22:50:00,0.152,0.19,14.72,546,,
Tischer2020,06/21/2020 23:05:00,0.152,0.19,14.66,548,,
Tischer2020,06/21/2020 23:20:00,0.152,0.19,14.60,549,,
Tischer2020,06/21/2020 23:35:00,0.152,0.19,14.55,550,,
Tischer2020,06/21/2020 23:50:00,0.183,0.29,14.49,550,,
Tischer2020,06/22/2020 00:05:00,0.183,0.29,14.43,550,,
Tischer2020,06/22/2020 00:20:00,0.183,0.29,14.37,551,,
Tischer2020,06/22/2020 00:35:00,0.183,0.29,14.31,551,,
Tischer2020,06/22/2020 00:50:00,0.183,0.29,14.25,551,,
Tischer2020,06/22/2020 01:05:00,0.183,0.29,14.21,551,,
Tischer2020,06/22/2020 01:20:00,0.183,0.29,14.16,551,,
Tischer2020,06/22/2020 01:35:00,0.183,0.29,14.10,551,,
Tischer2020,06/22/2020 01:50:00,0.183,0.29,14.05,551,,
Tischer2020,06/22/2020 02:05:00,0.183,0.29,14.00,552,,
Tischer2020,06/22/2020 02:20:00,0.183,0.29,13.94,552,,
Tischer2020,06/22/2020 02:35:00,0.183,0.29,13.88,552,,
Tischer2020,06/22/2020 02:50:00,0.183,0.29,13.83,552,,
Tischer2020,06/22/2020 03:05:00,0.183,0.29,13.78,551,,
Tischer2020,06/22/2020 03:20:00,0.183,0.29,13.73,552,,
Tischer2020,06/22/2020 03:35:00,0.183,0.29,13.68,553,,
Tischer2020,06/22/2020 03:50:00,0.183,0.29,13.62,553,,
Tischer2020,06/22/2020 04:05:00,0.183,0.29,13.57,553,,
Tischer2020,06/22/2020 04:20:00,0.183,0.29,13.53,552,,
Tischer2020,06/22/2020 04:35:00,0.183,0.29,13.48,552,,
Tischer2020,06/22/2020 04:50:00,0.183,0.29,13.43,551,,
Tischer2020,06/22/2020 05:05:00,0.183,0.29,13.39,554,,
Tischer2020,06/22/2020 05:20:00,0.183,0.29,13.35,553,,
Tischer2020,06/22/2020 05:35:00,0.183,0.29,13.30,554,,
Tischer2020,06/22/2020 05:50:00,0.183,0.29,13.25,553,,
Tischer2020,06/22/2020 06:05:00,0.183,0.29,13.20,554,,
Tischer2020,06/22/2020 06:20:00,0.183,0.29,13.16,554,,
Tischer2020,06/22/2020 06:35:00,0.183,0.29,13.11,553,,
Tischer2020,06/22/2020 06:50:00,0.183,0.29,13.07,553,,
Tischer2020,06/22/2020 07:05:00,0.183,0.29,13.03,552,,
Tischer2020,06/22/2020 07:20:00,0.183,0.29,13.00,551,,
Tischer2020,06/22/2020 07:35:00,0.183,0.29,12.97,551,,
Tischer2020,06/22/2020 07:50:00,0.183,0.29,12.96,551,,
Tischer2020,06/22/2020 08:05:00,0.183,0.29,12.93,552,,
Tischer2020,06/22/2020 08:20:00,0.152,0.19,12.92,545,,
Tischer2020,06/22/2020 08:35:00,0.183,0.29,12.92,551,,
Tischer2020,06/22/2020 08:50:00,0.183,0.29,12.93,551,,
Tischer2020,06/22/2020 09:05:00,0.183,0.29,12.95,552,,
Tischer2020,06/22/2020 09:20:00,0.183,0.29,12.98,553,,
Tischer2020,06/22/2020 09:35:00,0.183,0.29,13.04,553,,
Tischer2020,06/22/2020 09:50:00,0.183,0.29,13.13,550,,
Tischer2020,06/22/2020 10:05:00,0.183,0.29,13.23,552,,
Tischer2020,06/22/2020 10:20:00,0.183,0.29,13.34,552,,
Tischer2020,06/22/2020 10:35:00,0.183,0.29,13.41,552,,
Tischer2020,06/22/2020 10:50:00,0.183,0.29,13.49,554,,
Tischer2020,06/22/2020 11:05:00,0.183,0.29,13.62,552,,
Tischer2020,06/22/2020 11:20:00,0.183,0.29,13.83,552,,
Tischer2020,06/22/2020 11:35:00,0.183,0.29,13.97,552,,
Tischer2020,06/22/2020 11:50:00,0.183,0.29,14.10,551,,
Tischer2020,06/22/2020 12:05:00,0.183,0.29,14.24,551,,
Tischer2020,06/22/2020 12:20:00,0.152,0.19,14.38,550,,
Tischer2020,06/22/2020 12:35:00,0.152,0.19,14.53,549,,
Tischer2020,06/22/2020 12:50:00,0.183,0.29,14.45,553,,
Tischer2020,06/22/2020 13:05:00,0.183,0.29,14.54,553,,
Tischer2020,06/22/2020 13:20:00,0.183,0.29,14.66,553,,
Tischer2020,06/22/2020 13:35:00,0.183,0.29,14.80,551,,
Tischer2020,06/22/2020 13:50:00,0.183,0.29,14.87,550,,
Tischer2020,06/22/2020 14:05:00,0.183,0.29,14.89,551,,
Tischer2020,06/22/2020 14:20:00,0.183,0.29,14.99,551,,
Tischer2020,06/22/2020 14:35:00,0.183,0.29,15.15,552,,
Tischer2020,06/22/2020 14:50:00,0.183,0.29,15.31,553,,
Tischer2020,06/22/2020 15:05:00,0.183,0.29,15.34,552,,
Tischer2020,06/22/2020 15:20:00,0.183,0.29,15.40,553,,
Tischer2020,06/22/2020 15:35:00,0.183,0.29,15.38,553,,
Tischer2020,06/22/2020 15:50:00,0.183,0.29,15.38,557,,
Tischer2020,06/22/2020 16:05:00,0.183,0.29,15.41,560,,
Tischer2020,06/22/2020 16:20:00,0.183,0.29,15.53,559,,
Tischer2020,06/22/2020 16:35:00,0.183,0.29,15.54,560,,
Tischer2020,06/22/2020 16:50:00,0.183,0.29,15.53,560,,
Tischer2020,06/22/2020 17:05:00,0.183,0.29,15.55,560,,
Tischer2020,06/22/2020 17:20:00,0.183,0.29,15.61,560,,
Tischer2020,06/22/2020 17:35:00,0.183,0.29,15.56,568,,
Tischer2020,06/22/2020 17:50:00,0.183,0.29,15.58,565,,
Tischer2020,06/22/2020 18:05:00,0.183,0.29,15.57,559,,
Tischer2020,06/22/2020 18:20:00,0.183,0.29,15.61,561,,
Tischer2020,06/22/2020 18:35:00,0.183,0.29,15.57,559,,
Tischer2020,06/22/2020 18:50:00,0.183,0.29,15.52,557,,
Tischer2020,06/22/2020 19:05:00,0.183,0.29,15.48,556,,
Tischer2020,06/22/2020 19:20:00,0.183,0.29,15.46,555,,
Tischer2020,06/22/2020 19:35:00,0.183,0.29,15.42,556,,
Tischer2020,06/22/2020 19:50:00,0.183,0.29,15.39,556,,
Tischer2020,06/22/2020 20:05:00,0.183,0.29,15.35,560,,
Tischer2020,06/22/2020 20:20:00,0.183,0.29,15.35,558,,
Tischer2020,06/22/2020 20:35:00,0.183,0.29,15.29,558,,
Tischer2020,06/22/2020 20:50:00,0.183,0.29,15.24,559,,
Tischer2020,06/22/2020 21:05:00,0.183,0.29,15.19,559,,
Tischer2020,06/22/2020 21:20:00,0.183,0.29,15.15,559,,
Tischer2020,06/22/2020 21:35:00,0.183,0.29,15.10,558,,
Tischer2020,06/22/2020 21:50:00,0.183,0.29,15.05,557,,
Tischer2020,06/22/2020 22:05:00,0.183,0.29,15.01,557,,
Tischer2020,06/22/2020 22:20:00,0.183,0.29,14.97,557,,
Tischer2020,06/22/2020 22:35:00,0.183,0.29,14.93,557,,
Tischer2020,06/22/2020 22:50:00,0.183,0.29,14.89,557,,
Tischer2020,06/22/2020 23:05:00,0.183,0.29,14.85,557,,
Tischer2020,06/22/2020 23:20:00,0.183,0.29,14.81,557,,
Tischer2020,06/22/2020 23:35:00,0.183,0.29,14.77,557,,
Tischer2020,06/22/2020 23:50:00,0.183,0.29,14.72,558,,
Tischer2020,06/23/2020 00:05:00,0.183,0.29,14.67,559,,
Tischer2020,06/23/2020 00:20:00,0.183,0.29,14.63,559,,
Tischer2020,06/23/2020 00:35:00,0.183,0.29,14.58,560,,
Tischer2020,06/23/2020 00:50:00,0.183,0.29,14.54,560,,
Tischer2020,06/23/2020 01:05:00,0.183,0.29,14.49,551,,
Tischer2020,06/23/2020 01:20:00,0.152,0.19,14.45,548,,
Tischer2020,06/23/2020 01:35:00,0.152,0.19,14.42,549,,
Tischer2020,06/23/2020 01:50:00,0.152,0.19,14.36,550,,
Tischer2020,06/23/2020 02:05:00,0.183,0.29,14.32,550,,
Tischer2020,06/23/2020 02:20:00,0.183,0.29,14.27,551,,
Tischer2020,06/23/2020 02:35:00,0.183,0.29,14.20,552,,
Tischer2020,06/23/2020 02:50:00,0.183,0.29,14.19,553,,
Tischer2020,06/23/2020 03:05:00,0.183,0.29,14.14,554,,
Tischer2020,06/23/2020 03:20:00,0.183,0.29,14.10,553,,
Tischer2020,06/23/2020 03:35:00,0.183,0.29,14.04,553,,
Tischer2020,06/23/2020 03:50:00,0.183,0.29,14.01,563,,
Tischer2020,06/23/2020 04:05:00,0.152,0.19,13.97,549,,
Tischer2020,06/23/2020 04:20:00,0.152,0.19,13.93,548,,
Tischer2020,06/23/2020 04:35:00,0.152,0.19,13.90,549,,
Tischer2020,06/23/2020 04:50:00,0.152,0.19,13.87,549,,
Tischer2020,06/23/2020 05:05:00,0.152,0.19,13.84,550,,
Tischer2020,06/23/2020 05:20:00,0.152,0.19,13.80,550,,
Tischer2020,06/23/2020 05:35:00,0.183,0.29,13.78,550,,
Tischer2020,06/23/2020 05:50:00,0.183,0.29,13.74,552,,
Tischer2020,06/23/2020 06:05:00,0.183,0.29,13.70,552,,
Tischer2020,06/23/2020 06:20:00,0.183,0.29,13.66,552,,
Tischer2020,06/23/2020 06:35:00,0.183,0.29,13.64,552,,
Tischer2020,06/23/2020 06:50:00,0.183,0.29,13.62,553,,
Tischer2020,06/23/2020 07:05:00,0.183,0.29,13.60,553,,
Tischer2020,06/23/2020 07:20:00,0.183,0.29,13.58,553,,
Tischer2020,06/23/2020 07:35:00,0.183,0.29,13.56,553,,
Tischer2020,06/23/2020 07:50:00,0.183,0.29,13.53,553,,
Tischer2020,06/23/2020 08:05:00,0.183,0.29,13.51,553,,
Tischer2020,06/23/2020 08:20:00,0.183,0.29,13.50,553,,
Tischer2020,06/23/2020 08:35:00,0.183,0.29,13.53,557,,
Tischer2020,06/23/2020 08:50:00,0.183,0.29,13.56,557,,
Tischer2020,06/23/2020 09:05:00,0.183,0.29,13.58,556,,
Tischer2020,06/23/2020 09:20:00,0.183,0.29,13.59,554,,
Tischer2020,06/23/2020 09:35:00,0.183,0.29,13.60,554,,
Tischer2020,06/23/2020 09:50:00,0.183,0.29,13.66,554,,
Tischer2020,06/23/2020 10:05:00,0.183,0.29,13.75,554,,
Tischer2020,06/23/2020 10:20:00,0.183,0.29,13.94,553,,
Tischer2020,06/23/2020 10:35:00,0.183,0.29,14.12,553,,
Tischer2020,06/23/2020 10:50:00,0.183,0.29,14.27,553,,
Tischer2020,06/23/2020 11:05:00,0.183,0.29,14.34,553,,
Tischer2020,06/23/2020 11:20:00,0.183,0.29,14.37,553,,
Tischer2020,06/23/2020 11:35:00,0.183,0.29,14.49,552,,
Tischer2020,06/23/2020 11:50:00,0.183,0.29,14.54,553,,
Tischer2020,06/23/2020 12:05:00,0.183,0.29,14.68,552,,
Tischer2020,06/23/2020 12:20:00,0.183,0.29,14.77,552,,
Tischer2020,06/23/2020 12:35:00,0.183,0.29,14.85,552,,
Tischer2020,06/23/2020 12:50:00,0.152,0.19,15.01,546,,
Tischer2020,06/23/2020 13:05:00,0.152,0.19,15.24,541,,
Tischer2020,06/23/2020 13:20:00,0.152,0.19,15.40,540,,
Tischer2020,06/23/2020 13:35:00,0.152,0.19,15.46,541,,
Tischer2020,06/23/2020 13:50:00,0.152,0.19,15.54,540,,
Tischer2020,06/23/2020 14:05:00,0.152,0.19,15.65,539,,
Tischer2020,06/23/2020 14:20:00,0.152,0.19,15.70,539,,
Tischer2020,06/23/2020 14:35:00,0.152,0.19,15.85,538,,
Tischer2020,06/23/2020 14:50:00,0.152,0.19,15.90,538,,
Tischer2020,06/23/2020 15:05:00,0.152,0.19,16.02,538,,
Tischer2020,06/23/2020 15:20:00,0.152,0.19,16.21,543,,
Tischer2020,06/23/2020 15:35:00,0.152,0.19,16.34,542,,
Tischer2020,06/23/2020 15:50:00,0.152,0.19,16.40,541,,
Tischer2020,06/23/2020 16:05:00,0.152,0.19,16.48,541,,
Tischer2020,06/23/2020 16:20:00,0.152,0.19,16.56,540,,
Tischer2020,06/23/2020 16:35:00,0.152,0.19,16.62,540,,
Tischer2020,06/23/2020 16:50:00,0.152,0.19,16.69,540,,
Tischer2020,06/23/2020 17:05:00,0.152,0.19,16.68,540,,
Tischer2020,06/23/2020 17:20:00,0.152,0.19,16.76,541,,
Tischer2020,06/23/2020 17:35:00,0.152,0.19,16.84,546,,
Tischer2020,06/23/2020 17:50:00,0.152,0.19,16.85,545,,
Tischer2020,06/23/2020 18:05:00,0.152,0.19,16.80,544,,
Tischer2020,06/23/2020 18:20:00,0.152,0.19,16.74,544,,
Tischer2020,06/23/2020 18:35:00,0.152,0.19,16.71,543,,
Tischer2020,06/23/2020 18:50:00,0.152,0.19,16.68,543,,
Tischer2020,06/23/2020 19:05:00,0.152,0.19,16.64,543,,
Tischer2020,06/23/2020 19:20:00,0.152,0.19,16.55,542,,
Tischer2020,06/23/2020 19:35:00,0.152,0.19,16.44,542,,
Tischer2020,06/23/2020 19:50:00,0.152,0.19,16.32,540,,
Tischer2020,06/23/2020 20:05:00,0.152,0.19,16.27,539,,
Tischer2020,06/23/2020 20:20:00,0.152,0.19,16.59,521,,
Tischer2020,06/23/2020 20:35:00,0.152,0.19,17.06,494,,
Tischer2020,06/23/2020 20:50:00,0.152,0.19,17.44,479,,
Tischer2020,06/23/2020 21:05:00,0.152,0.19,17.03,489,,
Tischer2020,06/23/2020 21:20:00,0.152,0.19,16.51,498,,
Tischer2020,06/23/2020 21:35:00,0.152,0.19,16.19,508,,
Tischer2020,06/23/2020 21:50:00,0.152,0.19,16.01,525,,
Tischer2020,06/23/2020 22:05:00,0.152,0.19,15.90,530,,
Tischer2020,06/23/2020 22:20:00,0.152,0.19,15.73,541,,
Tischer2020,06/23/2020 22:35:00,0.152,0.19,15.62,542,,
Tischer2020,06/23/2020 22:50:00,0.152,0.19,15.57,537,,
Tischer2020,06/23/2020 23:05:00,0.152,0.19,15.57,526,,
Tischer2020,06/23/2020 23:20:00,0.152,0.19,15.53,525,,
Tischer2020,06/23/2020 23:35:00,0.152,0.19,15.39,522,,
Tischer2020,06/23/2020 23:50:00,0.152,0.19,15.16,526,,
Tischer2020,06/24/2020 00:05:00,0.152,0.19,15.06,526,,
Tischer2020,06/24/2020 00:20:00,0.152,0.19,14.95,524,,
Tischer2020,06/24/2020 00:35:00,0.152,0.19,14.87,522,,
Tischer2020,06/24/2020 00:50:00,0.152,0.19,14.80,516,,
Tischer2020,06/24/2020 01:05:00,0.152,0.19,14.75,511,,
Tischer2020,06/24/2020 01:20:00,0.152,0.19,14.72,508,,
Tischer2020,06/24/2020 01:35:00,0.152,0.19,14.69,507,,
Tischer2020,06/24/2020 01:50:00,0.152,0.19,14.67,505,,
Tischer2020,06/24/2020 02:05:00,0.152,0.19,14.65,505,,
Tischer2020,06/24/2020 02:20:00,0.152,0.19,14.63,505,,
